Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::bitwise_or,"1024;
1024",,23.16,51.15,0,2.06,0,0
empty_tensor,,,11.19,11.19,0,0,0,0
aclnnBitwiseOrTensor,,,16.8,16.8,2.06,2.06,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.22,14.48,0,0,0,0
empty_tensor,,,7.26,7.26,0,0,0,0
triton_kernel_or,,,15.54,15.54,1.42,1.42,0,0
aten::__or__,"1024;
1024",,4.53,54.68,0,2.0,0,0
aten::bitwise_or,"1024;
1024",,28.14,50.15,0,2.0,0,0
empty_tensor,,,11.22,11.22,0,0,0,0
aclnnBitwiseOrTensor,,,10.79,10.79,2.0,2.0,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.38,14.05,0,0,0,0
empty_tensor,,,6.67,6.67,0,0,0,0
triton_kernel_or,,,27.3,27.3,1.44,1.44,0,0
aten::__or__,"1024;
1024",,4.64,50.81,0,2.08,0,0
aten::bitwise_or,"1024;
1024",,23.43,46.17,0,2.08,0,0
empty_tensor,,,11.79,11.79,0,0,0,0
aclnnBitwiseOrTensor,,,10.95,10.95,2.08,2.08,0,0
aten::empty_like,"1024;
;
;
;
;
",,9.28,15.77,0,0,0,0
empty_tensor,,,6.49,6.49,0,0,0,0
triton_kernel_or,,,20.19,20.19,1.48,1.48,0,0
aten::__or__,"1024;
1024",,4.47,49.48,0,1.76,0,0
aten::bitwise_or,"1024;
1024",,23.44,45.01,0,1.76,0,0
empty_tensor,,,11.01,11.01,0,0,0,0
aclnnBitwiseOrTensor,,,10.56,10.56,1.76,1.76,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.72,12.91,0,0,0,0
empty_tensor,,,6.19,6.19,0,0,0,0
triton_kernel_or,,,14.45,14.45,1.42,1.42,0,0
aten::__or__,"1024;
1024",,4.42,49.42,0,1.62,0,0
aten::bitwise_or,"1024;
1024",,22.5,45.0,0,1.62,0,0
empty_tensor,,,10.67,10.67,0,0,0,0
aclnnBitwiseOrTensor,,,11.83,11.83,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,13.08,19.77,0,0,0,0
empty_tensor,,,6.69,6.69,0,0,0,0
triton_kernel_or,,,14.96,14.96,1.38,1.38,0,0
aten::__or__,"1024;
1024",,4.51,56.15,0,1.64,0,0
aten::bitwise_or,"1024;
1024",,23.74,51.64,0,1.64,0,0
empty_tensor,,,10.64,10.64,0,0,0,0
aclnnBitwiseOrTensor,,,17.26,17.26,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.32,14.24,0,0,0,0
empty_tensor,,,6.92,6.92,0,0,0,0
triton_kernel_or,,,30.54,30.54,1.34,1.34,0,0
aten::__or__,"1024;
1024",,4.69,56.18,0,1.66,0,0
aten::bitwise_or,"1024;
1024",,23.73,51.49,0,1.66,0,0
empty_tensor,,,16.47,16.47,0,0,0,0
aclnnBitwiseOrTensor,,,11.29,11.29,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.73,13.65,0,0,0,0
empty_tensor,,,5.92,5.92,0,0,0,0
triton_kernel_or,,,15.26,15.26,1.32,1.32,0,0
aten::__or__,"1024;
1024",,4.69,49.62,0,1.78,0,0
aten::bitwise_or,"1024;
1024",,22.33,44.93,0,1.78,0,0
empty_tensor,,,11.18,11.18,0,0,0,0
aclnnBitwiseOrTensor,,,11.42,11.42,1.78,1.78,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.56,12.5,0,0,0,0
empty_tensor,,,5.94,5.94,0,0,0,0
triton_kernel_or,,,21.0,21.0,1.36,1.36,0,0
aten::__or__,"1024;
1024",,4.66,51.19,0,1.72,0,0
aten::bitwise_or,"1024;
1024",,23.5,46.53,0,1.72,0,0
empty_tensor,,,11.67,11.67,0,0,0,0
aclnnBitwiseOrTensor,,,11.36,11.36,1.72,1.72,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.58,19.58,0,0,0,0
empty_tensor,,,12.0,12.0,0,0,0,0
triton_kernel_or,,,22.93,22.93,1.36,1.36,0,0
aten::__or__,"1024;
1024",,4.4,54.87,0,1.78,0,0
aten::bitwise_or,"1024;
1024",,22.95,50.47,0,1.78,0,0
empty_tensor,,,11.32,11.32,0,0,0,0
aclnnBitwiseOrTensor,,,16.2,16.2,1.78,1.78,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.55,14.31,0,0,0,0
empty_tensor,,,6.76,6.76,0,0,0,0
triton_kernel_or,,,15.52,15.52,1.42,1.42,0,0
aten::__or__,"1024;
1024",,4.81,55.14,0,1.62,0,0
aten::bitwise_or,"1024;
1024",,27.51,50.33,0,1.62,0,0
empty_tensor,,,11.56,11.56,0,0,0,0
aclnnBitwiseOrTensor,,,11.26,11.26,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.29,13.93,0,0,0,0
empty_tensor,,,6.64,6.64,0,0,0,0
triton_kernel_or,,,15.02,15.02,1.3,1.3,0,0
aten::__or__,"1024;
1024",,4.72,51.25,0,1.6,0,0
aten::bitwise_or,"1024;
1024",,24.51,46.53,0,1.6,0,0
empty_tensor,,,11.28,11.28,0,0,0,0
aclnnBitwiseOrTensor,,,10.74,10.74,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.33,14.32,0,0,0,0
empty_tensor,,,6.99,6.99,0,0,0,0
triton_kernel_or,,,20.67,20.67,1.3,1.3,0,0
aten::__or__,"1024;
1024",,5.06,49.83,0,1.64,0,0
aten::bitwise_or,"1024;
1024",,23.4,44.77,0,1.64,0,0
empty_tensor,,,11.04,11.04,0,0,0,0
aclnnBitwiseOrTensor,,,10.33,10.33,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,11.38,17.93,0,0,0,0
empty_tensor,,,6.55,6.55,0,0,0,0
triton_kernel_or,,,22.57,22.57,1.34,1.34,0,0
aten::__or__,"1024;
1024",,4.14,54.99,0,1.62,0,0
aten::bitwise_or,"1024;
1024",,23.12,50.85,0,1.62,0,0
empty_tensor,,,10.93,10.93,0,0,0,0
aclnnBitwiseOrTensor,,,16.8,16.8,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.97,13.11,0,0,0,0
empty_tensor,,,6.14,6.14,0,0,0,0
triton_kernel_or,,,14.96,14.96,1.34,1.34,0,0
aten::__or__,"1024;
1024",,4.42,54.87,0,1.66,0,0
aten::bitwise_or,"1024;
1024",,27.96,50.45,0,1.66,0,0
empty_tensor,,,11.22,11.22,0,0,0,0
aclnnBitwiseOrTensor,,,11.27,11.27,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.17,13.05,0,0,0,0
empty_tensor,,,5.88,5.88,0,0,0,0
triton_kernel_or,,,21.4,21.4,1.36,1.36,0,0
aten::__or__,"1024;
1024",,4.59,49.73,0,1.68,0,0
aten::bitwise_or,"1024;
1024",,23.05,45.14,0,1.68,0,0
empty_tensor,,,11.38,11.38,0,0,0,0
aclnnBitwiseOrTensor,,,10.71,10.71,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.24,13.75,0,0,0,0
empty_tensor,,,6.51,6.51,0,0,0,0
triton_kernel_or,,,15.95,15.95,1.4,1.4,0,0
aten::__or__,"1024;
1024",,4.65,51.2,0,1.6,0,0
aten::bitwise_or,"1024;
1024",,23.33,46.55,0,1.6,0,0
empty_tensor,,,11.45,11.45,0,0,0,0
aclnnBitwiseOrTensor,,,11.77,11.77,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,12.48,19.38,0,0,0,0
empty_tensor,,,6.9,6.9,0,0,0,0
triton_kernel_or,,,27.07,27.07,1.28,1.28,0,0
aten::__or__,"1024;
1024",,4.44,56.02,0,1.6,0,0
aten::bitwise_or,"1024;
1024",,23.68,51.58,0,1.6,0,0
empty_tensor,,,11.28,11.28,0,0,0,0
aclnnBitwiseOrTensor,,,16.62,16.62,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.15,13.49,0,0,0,0
empty_tensor,,,6.34,6.34,0,0,0,0
triton_kernel_or,,,13.91,13.91,1.38,1.38,0,0
aten::__or__,"1024;
1024",,11.3,56.27,0,1.72,0,0
aten::bitwise_or,"1024;
1024",,23.76,44.97,0,1.72,0,0
empty_tensor,,,10.85,10.85,0,0,0,0
aclnnBitwiseOrTensor,,,10.36,10.36,1.72,1.72,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.88,13.01,0,0,0,0
empty_tensor,,,6.13,6.13,0,0,0,0
triton_kernel_or,,,19.89,19.89,1.38,1.38,0,0
aten::__or__,"1024;
1024",,4.22,49.68,0,1.6,0,0
aten::bitwise_or,"1024;
1024",,23.24,45.46,0,1.6,0,0
empty_tensor,,,10.93,10.93,0,0,0,0
aclnnBitwiseOrTensor,,,11.29,11.29,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.61,19.41,0,0,0,0
empty_tensor,,,11.8,11.8,0,0,0,0
triton_kernel_or,,,14.96,14.96,1.32,1.32,0,0
aten::__or__,"1024;
1024",,4.22,48.27,0,1.64,0,0
aten::bitwise_or,"1024;
1024",,22.36,44.05,0,1.64,0,0
empty_tensor,,,10.62,10.62,0,0,0,0
aclnnBitwiseOrTensor,,,11.07,11.07,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,13.62,19.79,0,0,0,0
empty_tensor,,,6.17,6.17,0,0,0,0
triton_kernel_or,,,30.91,30.91,1.36,1.36,0,0
aten::__or__,"1024;
1024",,4.47,48.3,0,1.62,0,0
aten::bitwise_or,"1024;
1024",,27.85,43.83,0,1.62,0,0
empty_tensor,,,11.55,11.55,0,0,0,0
aclnnBitwiseOrTensor,,,4.43,4.43,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.73,11.76,0,0,0,0
empty_tensor,,,5.03,5.03,0,0,0,0
triton_kernel_or,,,14.51,14.51,1.3,1.3,0,0
aten::__or__,"1024;
1024",,4.64,51.1,0,1.9,0,0
aten::bitwise_or,"1024;
1024",,23.71,46.46,0,1.9,0,0
empty_tensor,,,11.46,11.46,0,0,0,0
aclnnBitwiseOrTensor,,,11.29,11.29,1.9,1.9,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.59,13.11,0,0,0,0
empty_tensor,,,5.52,5.52,0,0,0,0
triton_kernel_or,,,21.42,21.42,1.38,1.38,0,0
aten::__or__,"1024;
1024",,4.44,50.92,0,1.74,0,0
aten::bitwise_or,"1024;
1024",,23.48,46.48,0,1.74,0,0
empty_tensor,,,11.02,11.02,0,0,0,0
aclnnBitwiseOrTensor,,,11.98,11.98,1.74,1.74,0,0
aten::empty_like,"1024;
;
;
;
;
",,13.21,20.52,0,0,0,0
empty_tensor,,,7.31,7.31,0,0,0,0
triton_kernel_or,,,15.13,15.13,1.38,1.38,0,0
aten::__or__,"1024;
1024",,4.51,62.19,0,1.62,0,0
aten::bitwise_or,"1024;
1024",,23.93,57.68,0,1.62,0,0
empty_tensor,,,11.51,11.51,0,0,0,0
aclnnBitwiseOrTensor,,,22.24,22.24,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.22,14.11,0,0,0,0
empty_tensor,,,6.89,6.89,0,0,0,0
triton_kernel_or,,,15.19,15.19,1.32,1.32,0,0
aten::__or__,"1024;
1024",,8.95,55.07,0,1.62,0,0
aten::bitwise_or,"1024;
1024",,23.46,46.12,0,1.62,0,0
empty_tensor,,,11.77,11.77,0,0,0,0
aclnnBitwiseOrTensor,,,10.89,10.89,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.18,13.61,0,0,0,0
empty_tensor,,,6.43,6.43,0,0,0,0
triton_kernel_or,,,21.94,21.94,1.34,1.34,0,0
