Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
empty_tensor,,,12.34,12.34,0,0,0,0
aclnnAdd,,,11.02,11.02,1.56,1.56,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.4,15.13,0,0,0,0
empty_tensor,,,7.73,7.73,0,0,0,0
triton_kernel_add,,,15.63,15.63,1.42,1.42,0,0
aten::add,"1024;
1024;
",,26.0,48.33,0,1.64,0,0
empty_tensor,,,11.76,11.76,0,0,0,0
aclnnAdd,,,10.57,10.57,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.9,13.37,0,0,0,0
empty_tensor,,,6.47,6.47,0,0,0,0
triton_kernel_add,,,15.55,15.55,1.36,1.36,0,0
aten::add,"1024;
1024;
",,25.81,48.98,0,1.62,0,0
empty_tensor,,,11.91,11.91,0,0,0,0
aclnnAdd,,,11.26,11.26,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.55,13.9,0,0,0,0
empty_tensor,,,6.35,6.35,0,0,0,0
triton_kernel_add,,,20.45,20.45,1.36,1.36,0,0
aten::add,"1024;
1024;
",,25.58,48.39,0,1.64,0,0
empty_tensor,,,11.55,11.55,0,0,0,0
aclnnAdd,,,11.26,11.26,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.18,14.16,0,0,0,0
empty_tensor,,,6.98,6.98,0,0,0,0
triton_kernel_add,,,15.9,15.9,1.4,1.4,0,0
aten::add,"1024;
1024;
",,25.6,48.48,0,1.6,0,0
empty_tensor,,,11.61,11.61,0,0,0,0
aclnnAdd,,,11.27,11.27,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.69,12.86,0,0,0,0
empty_tensor,,,6.17,6.17,0,0,0,0
triton_kernel_add,,,15.83,15.83,1.42,1.42,0,0
aten::add,"1024;
1024;
",,26.75,49.82,0,1.62,0,0
empty_tensor,,,11.55,11.55,0,0,0,0
aclnnAdd,,,11.52,11.52,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.07,13.79,0,0,0,0
empty_tensor,,,6.72,6.72,0,0,0,0
triton_kernel_add,,,15.25,15.25,1.62,1.62,0,0
aten::add,"1024;
1024;
",,32.64,54.8,0,1.66,0,0
empty_tensor,,,11.7,11.7,0,0,0,0
aclnnAdd,,,10.46,10.46,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.07,14.1,0,0,0,0
empty_tensor,,,7.03,7.03,0,0,0,0
triton_kernel_add,,,19.53,19.53,1.5,1.5,0,0
aten::add,"1024;
1024;
",,25.19,48.07,0,1.6,0,0
empty_tensor,,,11.63,11.63,0,0,0,0
aclnnAdd,,,11.25,11.25,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.15,13.78,0,0,0,0
empty_tensor,,,6.63,6.63,0,0,0,0
triton_kernel_add,,,15.8,15.8,1.4,1.4,0,0
aten::add,"1024;
1024;
",,25.72,47.67,0,1.66,0,0
empty_tensor,,,11.33,11.33,0,0,0,0
aclnnAdd,,,10.62,10.62,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.82,13.76,0,0,0,0
empty_tensor,,,6.94,6.94,0,0,0,0
triton_kernel_add,,,15.54,15.54,1.44,1.44,0,0
aten::add,"1024;
1024;
",,24.91,47.74,0,1.64,0,0
empty_tensor,,,11.88,11.88,0,0,0,0
aclnnAdd,,,10.95,10.95,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.83,14.27,0,0,0,0
empty_tensor,,,7.44,7.44,0,0,0,0
triton_kernel_add,,,14.6,14.6,1.42,1.42,0,0
aten::add,"1024;
1024;
",,37.15,60.21,0,1.68,0,0
empty_tensor,,,11.99,11.99,0,0,0,0
aclnnAdd,,,11.07,11.07,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.57,15.39,0,0,0,0
empty_tensor,,,7.82,7.82,0,0,0,0
triton_kernel_add,,,22.01,22.01,1.54,1.54,0,0
aten::add,"1024;
1024;
",,26.29,49.84,0,1.86,0,0
empty_tensor,,,11.38,11.38,0,0,0,0
aclnnAdd,,,12.17,12.17,1.86,1.86,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.19,14.1,0,0,0,0
empty_tensor,,,6.91,6.91,0,0,0,0
triton_kernel_add,,,15.27,15.27,1.5,1.5,0,0
aten::add,"1024;
1024;
",,25.45,47.62,0,1.7,0,0
empty_tensor,,,11.14,11.14,0,0,0,0
aclnnAdd,,,11.03,11.03,1.7,1.7,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.75,13.66,0,0,0,0
empty_tensor,,,6.91,6.91,0,0,0,0
triton_kernel_add,,,16.07,16.07,1.38,1.38,0,0
aten::add,"1024;
1024;
",,25.43,48.74,0,1.58,0,0
empty_tensor,,,11.24,11.24,0,0,0,0
aclnnAdd,,,12.07,12.07,1.58,1.58,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.85,13.87,0,0,0,0
empty_tensor,,,7.02,7.02,0,0,0,0
triton_kernel_add,,,15.95,15.95,1.36,1.36,0,0
aten::add,"1024;
1024;
",,25.51,48.87,0,1.54,0,0
empty_tensor,,,11.36,11.36,0,0,0,0
aclnnAdd,,,12.0,12.0,1.54,1.54,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.21,14.23,0,0,0,0
empty_tensor,,,7.02,7.02,0,0,0,0
triton_kernel_add,,,21.99,21.99,1.32,1.32,0,0
aten::add,"1024;
1024;
",,24.9,48.44,0,1.58,0,0
empty_tensor,,,12.17,12.17,0,0,0,0
aclnnAdd,,,11.37,11.37,1.58,1.58,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.83,13.12,0,0,0,0
empty_tensor,,,6.29,6.29,0,0,0,0
triton_kernel_add,,,15.79,15.79,1.36,1.36,0,0
aten::add,"1024;
1024;
",,25.73,48.24,0,1.6,0,0
empty_tensor,,,10.96,10.96,0,0,0,0
aclnnAdd,,,11.55,11.55,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.98,13.49,0,0,0,0
empty_tensor,,,6.51,6.51,0,0,0,0
triton_kernel_add,,,15.48,15.48,1.38,1.38,0,0
