Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
empty_tensor,,,11.12,11.12,0,0,0,0
aclnnAdd,,,12.55,12.55,33.144,33.144,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.99,17.78,0,0,0,0
empty_tensor,,,9.79,9.79,0,0,0,0
triton_kernel_add,,,14.77,14.77,1.72,1.72,0,0
aten::add,"1024;
1024;
",,81.94,106.33,0,28.624,0,0
empty_tensor,,,11.11,11.11,0,0,0,0
aclnnAdd,,,13.28,13.28,28.624,28.624,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.66,18.45,0,0,0,0
empty_tensor,,,9.79,9.79,0,0,0,0
triton_kernel_add,,,21.87,21.87,1.72,1.72,0,0
aten::add,"1024;
1024;
",,83.09,105.75,0,29.776,0,0
empty_tensor,,,10.58,10.58,0,0,0,0
aclnnAdd,,,12.08,12.08,29.776,29.776,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.19,18.0,0,0,0,0
empty_tensor,,,9.81,9.81,0,0,0,0
triton_kernel_add,,,16.15,16.15,1.72,1.72,0,0
aten::add,"1024;
1024;
",,85.85,109.83,0,36.136,0,0
empty_tensor,,,11.44,11.44,0,0,0,0
aclnnAdd,,,12.54,12.54,36.136,36.136,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.58,17.11,0,0,0,0
empty_tensor,,,9.53,9.53,0,0,0,0
triton_kernel_add,,,15.37,15.37,1.864,1.864,0,0
aten::add,"1024;
1024;
",,83.46,106.0,0,26.544,0,0
empty_tensor,,,10.57,10.57,0,0,0,0
aclnnAdd,,,11.97,11.97,26.544,26.544,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.52,18.48,0,0,0,0
empty_tensor,,,9.96,9.96,0,0,0,0
triton_kernel_add,,,15.27,15.27,1.736,1.736,0,0
aten::add,"1024;
1024;
",,83.32,106.16,0,36.104,0,0
empty_tensor,,,10.53,10.53,0,0,0,0
aclnnAdd,,,12.31,12.31,36.104,36.104,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.17,17.86,0,0,0,0
empty_tensor,,,9.69,9.69,0,0,0,0
triton_kernel_add,,,22.17,22.17,1.68,1.68,0,0
aten::add,"1024;
1024;
",,81.71,104.94,0,33.56,0,0
empty_tensor,,,10.81,10.81,0,0,0,0
aclnnAdd,,,12.42,12.42,33.56,33.56,0,0
aten::empty_like,"1024;
;
;
;
;
",,9.56,19.35,0,0,0,0
empty_tensor,,,9.79,9.79,0,0,0,0
triton_kernel_add,,,15.99,15.99,1.64,1.64,0,0
aten::add,"1024;
1024;
",,81.32,104.55,0,28.184,0,0
empty_tensor,,,10.96,10.96,0,0,0,0
aclnnAdd,,,12.27,12.27,28.184,28.184,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.45,18.0,0,0,0,0
empty_tensor,,,9.55,9.55,0,0,0,0
triton_kernel_add,,,27.33,27.33,1.72,1.72,0,0
aten::add,"1024;
1024;
",,83.78,106.83,0,30.624,0,0
empty_tensor,,,10.54,10.54,0,0,0,0
aclnnAdd,,,12.51,12.51,30.624,30.624,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.62,19.15,0,0,0,0
empty_tensor,,,10.53,10.53,0,0,0,0
triton_kernel_add,,,27.65,27.65,1.64,1.64,0,0
aten::add,"1024;
1024;
",,85.03,108.49,0,36.24,0,0
empty_tensor,,,11.23,11.23,0,0,0,0
aclnnAdd,,,12.23,12.23,36.24,36.24,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.17,29.61,0,0,0,0
empty_tensor,,,21.44,21.44,0,0,0,0
triton_kernel_add,,,25.85,25.85,1.68,1.68,0,0
aten::add,"1024;
1024;
",,82.76,106.19,0,27.776,0,0
empty_tensor,,,11.02,11.02,0,0,0,0
aclnnAdd,,,12.41,12.41,27.776,27.776,0,0
aten::empty_like,"1024;
;
;
;
;
",,22.02,32.23,0,0,0,0
empty_tensor,,,10.21,10.21,0,0,0,0
triton_kernel_add,,,14.35,14.35,1.68,1.68,0,0
aten::add,"1024;
1024;
",,82.92,105.95,0,35.08,0,0
empty_tensor,,,11.28,11.28,0,0,0,0
aclnnAdd,,,11.75,11.75,35.08,35.08,0,0
aten::empty_like,"1024;
;
;
;
;
",,18.28,28.25,0,0,0,0
empty_tensor,,,9.97,9.97,0,0,0,0
triton_kernel_add,,,15.34,15.34,1.704,1.704,0,0
aten::add,"1024;
1024;
",,92.43,126.74,0,31.344,0,0
empty_tensor,,,11.58,11.58,0,0,0,0
aclnnAdd,,,22.73,22.73,31.344,31.344,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.68,18.7,0,0,0,0
empty_tensor,,,10.02,10.02,0,0,0,0
triton_kernel_add,,,14.9,14.9,1.536,1.536,0,0
aten::add,"1024;
1024;
",,84.95,127.27,0,27.68,0,0
empty_tensor,,,24.95,24.95,0,0,0,0
aclnnAdd,,,17.37,17.37,27.68,27.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.12,18.3,0,0,0,0
empty_tensor,,,10.18,10.18,0,0,0,0
triton_kernel_add,,,15.61,15.61,1.736,1.736,0,0
aten::add,"1024;
1024;
",,97.36,119.97,0,29.76,0,0
empty_tensor,,,11.07,11.07,0,0,0,0
aclnnAdd,,,11.54,11.54,29.76,29.76,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.13,17.43,0,0,0,0
empty_tensor,,,9.3,9.3,0,0,0,0
triton_kernel_add,,,26.61,26.61,1.6,1.6,0,0
aten::add,"1024;
1024;
",,82.61,105.18,0,36.016,0,0
empty_tensor,,,10.69,10.69,0,0,0,0
aclnnAdd,,,11.88,11.88,36.016,36.016,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.85,17.14,0,0,0,0
empty_tensor,,,9.29,9.29,0,0,0,0
triton_kernel_add,,,28.38,28.38,1.64,1.64,0,0
aten::add,"1024;
1024;
",,84.01,107.07,0,27.04,0,0
empty_tensor,,,11.57,11.57,0,0,0,0
aclnnAdd,,,11.49,11.49,27.04,27.04,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.99,17.68,0,0,0,0
empty_tensor,,,9.69,9.69,0,0,0,0
triton_kernel_add,,,18.75,18.75,1.624,1.624,0,0
