Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aclnnBitwiseOrTensor,,,10.0,10.0,1.72,1.72,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.47,12.23,0,0,0,0
empty_tensor,,,5.76,5.76,0,0,0,0
triton_kernel_or,,,13.87,13.87,1.44,1.44,0,0
aten::__or__,"1024;
1024",,4.25,59.56,0,1.736,0,0
aten::bitwise_or,"1024;
1024",,21.13,55.31,0,1.736,0,0
empty_tensor,,,10.56,10.56,0,0,0,0
aclnnBitwiseOrTensor,,,23.62,23.62,1.736,1.736,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.9,14.35,0,0,0,0
empty_tensor,,,6.45,6.45,0,0,0,0
triton_kernel_or,,,14.64,14.64,1.44,1.44,0,0
aten::__or__,"1024;
1024",,4.27,58.38,0,1.76,0,0
aten::bitwise_or,"1024;
1024",,20.57,54.11,0,1.76,0,0
empty_tensor,,,10.86,10.86,0,0,0,0
aclnnBitwiseOrTensor,,,22.68,22.68,1.76,1.76,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.49,14.27,0,0,0,0
empty_tensor,,,6.78,6.78,0,0,0,0
triton_kernel_or,,,13.96,13.96,1.456,1.456,0,0
aten::__or__,"1024;
1024",,3.9,46.29,0,1.616,0,0
aten::bitwise_or,"1024;
1024",,21.53,42.39,0,1.616,0,0
empty_tensor,,,10.96,10.96,0,0,0,0
aclnnBitwiseOrTensor,,,9.9,9.9,1.616,1.616,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.86,13.4,0,0,0,0
empty_tensor,,,6.54,6.54,0,0,0,0
triton_kernel_or,,,13.87,13.87,1.32,1.32,0,0
aten::__or__,"1024;
1024",,4.0,45.34,0,1.6,0,0
aten::bitwise_or,"1024;
1024",,20.87,41.34,0,1.6,0,0
empty_tensor,,,9.97,9.97,0,0,0,0
aclnnBitwiseOrTensor,,,10.5,10.5,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.0,14.01,0,0,0,0
empty_tensor,,,7.01,7.01,0,0,0,0
triton_kernel_or,,,19.36,19.36,1.304,1.304,0,0
aten::__or__,"1024;
1024",,4.64,46.01,0,1.64,0,0
aten::bitwise_or,"1024;
1024",,21.4,41.37,0,1.64,0,0
empty_tensor,,,10.67,10.67,0,0,0,0
aclnnBitwiseOrTensor,,,9.3,9.3,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.01,12.78,0,0,0,0
empty_tensor,,,5.77,5.77,0,0,0,0
triton_kernel_or,,,19.48,19.48,1.36,1.36,0,0
aten::__or__,"1024;
1024",,4.33,46.68,0,1.664,0,0
aten::bitwise_or,"1024;
1024",,20.98,42.35,0,1.664,0,0
empty_tensor,,,10.36,10.36,0,0,0,0
aclnnBitwiseOrTensor,,,11.01,11.01,1.664,1.664,0,0
aten::empty_like,"1024;
;
;
;
;
",,11.57,18.61,0,0,0,0
empty_tensor,,,7.04,7.04,0,0,0,0
triton_kernel_or,,,13.7,13.7,1.336,1.336,0,0
aten::__or__,"1024;
1024",,4.11,50.21,0,1.64,0,0
aten::bitwise_or,"1024;
1024",,21.09,46.1,0,1.64,0,0
empty_tensor,,,15.87,15.87,0,0,0,0
aclnnBitwiseOrTensor,,,9.14,9.14,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.98,13.0,0,0,0,0
empty_tensor,,,6.02,6.02,0,0,0,0
triton_kernel_or,,,13.55,13.55,1.384,1.384,0,0
aten::__or__,"1024;
1024",,6.53,48.37,0,1.744,0,0
aten::bitwise_or,"1024;
1024",,21.51,41.84,0,1.744,0,0
empty_tensor,,,10.88,10.88,0,0,0,0
aclnnBitwiseOrTensor,,,9.45,9.45,1.744,1.744,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.44,12.71,0,0,0,0
empty_tensor,,,6.27,6.27,0,0,0,0
triton_kernel_or,,,17.88,17.88,1.296,1.296,0,0
aten::__or__,"1024;
1024",,4.09,46.18,0,1.584,0,0
aten::bitwise_or,"1024;
1024",,21.39,42.09,0,1.584,0,0
empty_tensor,,,10.78,10.78,0,0,0,0
aclnnBitwiseOrTensor,,,9.92,9.92,1.584,1.584,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.65,17.45,0,0,0,0
empty_tensor,,,10.8,10.8,0,0,0,0
triton_kernel_or,,,21.16,21.16,1.304,1.304,0,0
aten::__or__,"1024;
1024",,4.08,46.74,0,1.6,0,0
aten::bitwise_or,"1024;
1024",,21.46,42.66,0,1.6,0,0
empty_tensor,,,10.87,10.87,0,0,0,0
aclnnBitwiseOrTensor,,,10.33,10.33,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,10.55,16.79,0,0,0,0
empty_tensor,,,6.24,6.24,0,0,0,0
triton_kernel_or,,,13.87,13.87,1.384,1.384,0,0
aten::__or__,"1024;
1024",,4.36,49.59,0,1.704,0,0
aten::bitwise_or,"1024;
1024",,20.37,45.23,0,1.704,0,0
empty_tensor,,,14.4,14.4,0,0,0,0
aclnnBitwiseOrTensor,,,10.46,10.46,1.704,1.704,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.65,12.48,0,0,0,0
empty_tensor,,,5.83,5.83,0,0,0,0
triton_kernel_or,,,13.88,13.88,1.304,1.304,0,0
aten::__or__,"1024;
1024",,4.0,45.2,0,1.6,0,0
aten::bitwise_or,"1024;
1024",,20.36,41.2,0,1.6,0,0
empty_tensor,,,10.75,10.75,0,0,0,0
aclnnBitwiseOrTensor,,,10.09,10.09,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,12.21,21.72,0,0,0,0
empty_tensor,,,9.51,9.51,0,0,0,0
triton_kernel_or,,,13.62,13.62,1.32,1.32,0,0
aten::__or__,"1024;
1024",,4.05,46.6,0,1.6,0,0
aten::bitwise_or,"1024;
1024",,21.3,42.55,0,1.6,0,0
empty_tensor,,,10.92,10.92,0,0,0,0
aclnnBitwiseOrTensor,,,10.33,10.33,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,10.85,17.22,0,0,0,0
empty_tensor,,,6.37,6.37,0,0,0,0
triton_kernel_or,,,26.54,26.54,1.32,1.32,0,0
aten::__or__,"1024;
1024",,4.27,51.46,0,1.656,0,0
aten::bitwise_or,"1024;
1024",,21.04,47.19,0,1.656,0,0
empty_tensor,,,15.28,15.28,0,0,0,0
aclnnBitwiseOrTensor,,,10.87,10.87,1.656,1.656,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.6,12.41,0,0,0,0
empty_tensor,,,5.81,5.81,0,0,0,0
triton_kernel_or,,,14.17,14.17,1.376,1.376,0,0
