Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::add,"1024;
1024;
",,251.75,302.7,0,34.0,0,0
empty_tensor,,,34.15,34.15,0,0,0,0
aclnnAdd,,,16.8,16.8,34.0,34.0,0,0
aten::empty_like,"1024;
;
;
;
;
",,14.71,26.72,0,0,0,0
empty_tensor,,,12.01,12.01,0,0,0,0
triton_kernel_add,,,18.94,18.94,1.656,1.656,0,0
aten::add,"1024;
1024;
",,109.76,139.06,0,34.04,0,0
empty_tensor,,,12.74,12.74,0,0,0,0
aclnnAdd,,,16.56,16.56,34.04,34.04,0,0
aten::empty_like,"1024;
;
;
;
;
",,9.67,20.22,0,0,0,0
empty_tensor,,,10.55,10.55,0,0,0,0
triton_kernel_add,,,19.29,19.29,1.64,1.64,0,0
aten::add,"1024;
1024;
",,87.84,114.72,0,29.064,0,0
empty_tensor,,,11.87,11.87,0,0,0,0
aclnnAdd,,,15.01,15.01,29.064,29.064,0,0
aten::empty_like,"1024;
;
;
;
;
",,10.78,22.07,0,0,0,0
empty_tensor,,,11.29,11.29,0,0,0,0
triton_kernel_add,,,34.39,34.39,1.864,1.864,0,0
aten::add,"1024;
1024;
",,85.42,118.1,0,28.36,0,0
empty_tensor,,,10.92,10.92,0,0,0,0
aclnnAdd,,,21.76,21.76,28.36,28.36,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.72,17.96,0,0,0,0
empty_tensor,,,10.24,10.24,0,0,0,0
triton_kernel_add,,,31.02,31.02,1.616,1.616,0,0
aten::add,"1024;
1024;
",,87.07,112.07,0,34.544,0,0
empty_tensor,,,11.28,11.28,0,0,0,0
aclnnAdd,,,13.72,13.72,34.544,34.544,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.97,32.0,0,0,0,0
empty_tensor,,,24.03,24.03,0,0,0,0
triton_kernel_add,,,17.03,17.03,1.64,1.64,0,0
aten::add,"1024;
1024;
",,86.48,111.34,0,39.616,0,0
empty_tensor,,,11.28,11.28,0,0,0,0
aclnnAdd,,,13.58,13.58,39.616,39.616,0,0
aten::empty_like,"1024;
;
;
;
;
",,30.01,40.16,0,0,0,0
empty_tensor,,,10.15,10.15,0,0,0,0
triton_kernel_add,,,17.9,17.9,1.6,1.6,0,0
aten::add,"1024;
1024;
",,87.04,112.17,0,33.52,0,0
empty_tensor,,,11.39,11.39,0,0,0,0
aclnnAdd,,,13.74,13.74,33.52,33.52,0,0
aten::empty_like,"1024;
;
;
;
;
",,22.37,33.25,0,0,0,0
empty_tensor,,,10.88,10.88,0,0,0,0
triton_kernel_add,,,23.62,23.62,1.656,1.656,0,0
aten::add,"1024;
1024;
",,85.5,123.92,0,34.8,0,0
empty_tensor,,,11.33,11.33,0,0,0,0
aclnnAdd,,,27.09,27.09,34.8,34.8,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.7,17.59,0,0,0,0
empty_tensor,,,9.89,9.89,0,0,0,0
triton_kernel_add,,,17.81,17.81,1.584,1.584,0,0
aten::add,"1024;
1024;
",,85.3,124.05,0,28.344,0,0
empty_tensor,,,24.96,24.96,0,0,0,0
aclnnAdd,,,13.79,13.79,28.344,28.344,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.58,18.91,0,0,0,0
empty_tensor,,,10.33,10.33,0,0,0,0
triton_kernel_add,,,17.45,17.45,1.544,1.544,0,0
aten::add,"1024;
1024;
",,111.09,136.99,0,27.864,0,0
empty_tensor,,,11.37,11.37,0,0,0,0
aclnnAdd,,,14.53,14.53,27.864,27.864,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.85,18.22,0,0,0,0
empty_tensor,,,10.37,10.37,0,0,0,0
triton_kernel_add,,,31.92,31.92,1.68,1.68,0,0
aten::add,"1024;
1024;
",,84.27,110.2,0,34.384,0,0
empty_tensor,,,11.1,11.1,0,0,0,0
aclnnAdd,,,14.83,14.83,34.384,34.384,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.62,17.47,0,0,0,0
empty_tensor,,,9.85,9.85,0,0,0,0
triton_kernel_add,,,33.7,33.7,1.6,1.6,0,0
aten::add,"1024;
1024;
",,86.94,113.0,0,32.216,0,0
empty_tensor,,,11.33,11.33,0,0,0,0
aclnnAdd,,,14.73,14.73,32.216,32.216,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.81,17.89,0,0,0,0
empty_tensor,,,10.08,10.08,0,0,0,0
triton_kernel_add,,,16.45,16.45,1.464,1.464,0,0
aten::add,"1024;
1024;
",,84.74,111.18,0,33.744,0,0
empty_tensor,,,11.56,11.56,0,0,0,0
aclnnAdd,,,14.88,14.88,33.744,33.744,0,0
aten::empty_like,"1024;
;
;
;
;
",,8.68,33.22,0,0,0,0
empty_tensor,,,24.54,24.54,0,0,0,0
triton_kernel_add,,,17.14,17.14,1.52,1.52,0,0
