Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aten::empty_like,"1024;
;
;
;
;
",,7.12,13.93,0,0,0,0
empty_tensor,,,6.81,6.81,0,0,0,0
triton_kernel_add,,,17.41,17.41,1.52,1.52,0,0
aten::add,"1024;
1024;
",,26.77,50.89,0,2.5,0,0
empty_tensor,,,11.46,11.46,0,0,0,0
aclnnAdd,,,12.66,12.66,2.5,2.5,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.65,14.43,0,0,0,0
empty_tensor,,,6.78,6.78,0,0,0,0
triton_kernel_add,,,17.3,17.3,1.9,1.9,0,0
aten::add,"1024;
1024;
",,26.64,50.1,0,1.66,0,0
empty_tensor,,,10.63,10.63,0,0,0,0
aclnnAdd,,,12.83,12.83,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.53,15.1,0,0,0,0
empty_tensor,,,7.57,7.57,0,0,0,0
triton_kernel_add,,,16.79,16.79,1.46,1.46,0,0
aten::add,"1024;
1024;
",,26.11,50.46,0,1.76,0,0
empty_tensor,,,11.38,11.38,0,0,0,0
aclnnAdd,,,12.97,12.97,1.76,1.76,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.72,15.9,0,0,0,0
empty_tensor,,,8.18,8.18,0,0,0,0
triton_kernel_add,,,17.29,17.29,1.44,1.44,0,0
aten::add,"1024;
1024;
",,25.51,48.55,0,1.64,0,0
empty_tensor,,,10.91,10.91,0,0,0,0
aclnnAdd,,,12.13,12.13,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,14.29,20.41,0,0,0,0
empty_tensor,,,6.12,6.12,0,0,0,0
triton_kernel_add,,,16.22,16.22,1.44,1.44,0,0
aten::add,"1024;
1024;
",,25.71,55.54,0,1.66,0,0
empty_tensor,,,10.47,10.47,0,0,0,0
aclnnAdd,,,19.36,19.36,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.87,16.87,0,0,0,0
empty_tensor,,,9.0,9.0,0,0,0,0
triton_kernel_add,,,16.64,16.64,1.42,1.42,0,0
aten::add,"1024;
1024;
",,26.32,53.46,0,1.66,0,0
empty_tensor,,,11.73,11.73,0,0,0,0
aclnnAdd,,,15.41,15.41,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,9.71,19.05,0,0,0,0
empty_tensor,,,9.34,9.34,0,0,0,0
triton_kernel_add,,,15.99,15.99,1.48,1.48,0,0
aten::add,"1024;
1024;
",,30.4,53.32,0,1.7,0,0
empty_tensor,,,11.04,11.04,0,0,0,0
aclnnAdd,,,11.88,11.88,1.7,1.7,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.4,12.39,0,0,0,0
empty_tensor,,,5.99,5.99,0,0,0,0
triton_kernel_add,,,15.63,15.63,1.48,1.48,0,0
aten::add,"1024;
1024;
",,26.92,48.96,0,1.64,0,0
empty_tensor,,,10.42,10.42,0,0,0,0
aclnnAdd,,,11.62,11.62,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.88,12.87,0,0,0,0
empty_tensor,,,5.99,5.99,0,0,0,0
triton_kernel_add,,,22.11,22.11,1.44,1.44,0,0
aten::add,"1024;
1024;
",,26.03,48.94,0,1.62,0,0
empty_tensor,,,11.65,11.65,0,0,0,0
aclnnAdd,,,11.26,11.26,1.62,1.62,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.23,12.2,0,0,0,0
empty_tensor,,,5.97,5.97,0,0,0,0
triton_kernel_add,,,22.8,22.8,1.4,1.4,0,0
aten::add,"1024;
1024;
",,25.52,48.41,0,1.7,0,0
empty_tensor,,,11.14,11.14,0,0,0,0
aclnnAdd,,,11.75,11.75,1.7,1.7,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.64,18.06,0,0,0,0
empty_tensor,,,11.42,11.42,0,0,0,0
triton_kernel_add,,,15.35,15.35,1.52,1.52,0,0
aten::add,"1024;
1024;
",,27.01,49.58,0,1.66,0,0
empty_tensor,,,10.53,10.53,0,0,0,0
aclnnAdd,,,12.04,12.04,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,12.58,19.82,0,0,0,0
empty_tensor,,,7.24,7.24,0,0,0,0
triton_kernel_add,,,16.19,16.19,1.58,1.58,0,0
aten::add,"1024;
1024;
",,25.68,48.52,0,1.66,0,0
empty_tensor,,,10.79,10.79,0,0,0,0
aclnnAdd,,,12.05,12.05,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,14.19,21.08,0,0,0,0
empty_tensor,,,6.89,6.89,0,0,0,0
triton_kernel_add,,,15.41,15.41,1.46,1.46,0,0
aten::add,"1024;
1024;
",,25.25,51.38,0,1.68,0,0
empty_tensor,,,10.67,10.67,0,0,0,0
aclnnAdd,,,15.46,15.46,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.41,12.49,0,0,0,0
empty_tensor,,,6.08,6.08,0,0,0,0
triton_kernel_add,,,15.48,15.48,1.46,1.46,0,0
aten::add,"1024;
1024;
",,26.57,56.36,0,1.74,0,0
empty_tensor,,,17.68,17.68,0,0,0,0
aclnnAdd,,,12.11,12.11,1.74,1.74,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.33,12.17,0,0,0,0
empty_tensor,,,5.84,5.84,0,0,0,0
triton_kernel_add,,,15.94,15.94,1.52,1.52,0,0
aten::add,"1024;
1024;
",,30.04,54.08,0,1.76,0,0
empty_tensor,,,11.21,11.21,0,0,0,0
aclnnAdd,,,12.83,12.83,1.76,1.76,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.83,12.6,0,0,0,0
empty_tensor,,,5.77,5.77,0,0,0,0
triton_kernel_add,,,16.55,16.55,1.52,1.52,0,0
aten::add,"1024;
1024;
",,25.9,50.25,0,1.68,0,0
empty_tensor,,,11.48,11.48,0,0,0,0
aclnnAdd,,,12.87,12.87,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.72,12.57,0,0,0,0
empty_tensor,,,5.85,5.85,0,0,0,0
triton_kernel_add,,,22.15,22.15,1.5,1.5,0,0
aten::add,"1024;
1024;
",,26.86,50.1,0,1.66,0,0
empty_tensor,,,11.55,11.55,0,0,0,0
aclnnAdd,,,11.69,11.69,1.66,1.66,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.36,12.41,0,0,0,0
empty_tensor,,,6.05,6.05,0,0,0,0
triton_kernel_add,,,22.65,22.65,1.48,1.48,0,0
aten::add,"1024;
1024;
",,25.42,47.99,0,1.72,0,0
empty_tensor,,,10.98,10.98,0,0,0,0
aclnnAdd,,,11.59,11.59,1.72,1.72,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.02,18.07,0,0,0,0
empty_tensor,,,11.05,11.05,0,0,0,0
triton_kernel_add,,,16.07,16.07,1.52,1.52,0,0
aten::add,"1024;
1024;
",,25.81,49.73,0,1.7,0,0
empty_tensor,,,11.42,11.42,0,0,0,0
aclnnAdd,,,12.5,12.5,1.7,1.7,0,0
aten::empty_like,"1024;
;
;
;
;
",,12.34,19.33,0,0,0,0
empty_tensor,,,6.99,6.99,0,0,0,0
triton_kernel_add,,,16.19,16.19,1.5,1.5,0,0
aten::add,"1024;
1024;
",,27.01,49.81,0,1.72,0,0
empty_tensor,,,10.99,10.99,0,0,0,0
aclnnAdd,,,11.81,11.81,1.72,1.72,0,0
aten::empty_like,"1024;
;
;
;
;
",,12.34,19.83,0,0,0,0
empty_tensor,,,7.49,7.49,0,0,0,0
triton_kernel_add,,,16.55,16.55,1.54,1.54,0,0
aten::add,"1024;
1024;
",,26.28,53.96,0,1.9,0,0
empty_tensor,,,11.2,11.2,0,0,0,0
aclnnAdd,,,16.48,16.48,1.9,1.9,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.09,14.22,0,0,0,0
empty_tensor,,,7.13,7.13,0,0,0,0
triton_kernel_add,,,16.4,16.4,1.54,1.54,0,0
aten::add,"1024;
1024;
",,26.11,53.01,0,1.64,0,0
empty_tensor,,,14.9,14.9,0,0,0,0
aclnnAdd,,,12.0,12.0,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.49,12.05,0,0,0,0
empty_tensor,,,5.56,5.56,0,0,0,0
triton_kernel_add,,,15.77,15.77,1.42,1.42,0,0
aten::add,"1024;
1024;
",,33.82,56.73,0,1.64,0,0
empty_tensor,,,10.98,10.98,0,0,0,0
aclnnAdd,,,11.93,11.93,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.31,11.81,0,0,0,0
empty_tensor,,,5.5,5.5,0,0,0,0
triton_kernel_add,,,23.49,23.49,1.42,1.42,0,0
aten::add,"1024;
1024;
",,24.7,46.68,0,1.64,0,0
empty_tensor,,,10.42,10.42,0,0,0,0
aclnnAdd,,,11.56,11.56,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.52,12.44,0,0,0,0
empty_tensor,,,5.92,5.92,0,0,0,0
triton_kernel_add,,,22.23,22.23,1.42,1.42,0,0
