Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
aclnnAdd,,,12.0,12.0,1.704,1.704,0,0
aten::empty_like,"1024;
;
;
;
;
",,11.17,18.84,0,0,0,0
empty_tensor,,,7.67,7.67,0,0,0,0
triton_kernel_add,,,19.95,19.95,1.536,1.536,0,0
aten::add,"1024;
1024;
",,24.17,46.06,0,2.064,0,0
empty_tensor,,,10.42,10.42,0,0,0,0
aclnnAdd,,,11.47,11.47,2.064,2.064,0,0
aten::empty_like,"1024;
;
;
;
;
",,10.84,18.2,0,0,0,0
empty_tensor,,,7.36,7.36,0,0,0,0
triton_kernel_add,,,14.65,14.65,1.56,1.56,0,0
aten::add,"1024;
1024;
",,23.98,54.94,0,1.696,0,0
empty_tensor,,,10.66,10.66,0,0,0,0
aclnnAdd,,,20.3,20.3,1.696,1.696,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.92,16.95,0,0,0,0
empty_tensor,,,10.03,10.03,0,0,0,0
triton_kernel_add,,,16.6,16.6,1.464,1.464,0,0
aten::add,"1024;
1024;
",,23.22,45.3,0,1.656,0,0
empty_tensor,,,10.12,10.12,0,0,0,0
aclnnAdd,,,11.96,11.96,1.656,1.656,0,0
aten::empty_like,"1024;
;
;
;
;
",,9.65,16.28,0,0,0,0
empty_tensor,,,6.63,6.63,0,0,0,0
triton_kernel_add,,,15.21,15.21,1.48,1.48,0,0
aten::add,"1024;
1024;
",,24.51,46.37,0,1.68,0,0
empty_tensor,,,10.87,10.87,0,0,0,0
aclnnAdd,,,10.99,10.99,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,10.03,17.56,0,0,0,0
empty_tensor,,,7.53,7.53,0,0,0,0
triton_kernel_add,,,16.04,16.04,1.464,1.464,0,0
aten::add,"1024;
1024;
",,24.14,49.82,0,1.68,0,0
empty_tensor,,,10.69,10.69,0,0,0,0
aclnnAdd,,,14.99,14.99,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.62,13.54,0,0,0,0
empty_tensor,,,6.92,6.92,0,0,0,0
triton_kernel_add,,,21.15,21.15,1.48,1.48,0,0
aten::add,"1024;
1024;
",,22.61,48.16,0,1.744,0,0
empty_tensor,,,13.56,13.56,0,0,0,0
aclnnAdd,,,11.99,11.99,1.744,1.744,0,0
aten::empty_like,"1024;
;
;
;
;
",,7.25,13.98,0,0,0,0
empty_tensor,,,6.73,6.73,0,0,0,0
triton_kernel_add,,,16.58,16.58,1.536,1.536,0,0
aten::add,"1024;
1024;
",,25.66,48.12,0,1.72,0,0
empty_tensor,,,10.59,10.59,0,0,0,0
aclnnAdd,,,11.87,11.87,1.72,1.72,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.75,13.87,0,0,0,0
empty_tensor,,,7.12,7.12,0,0,0,0
triton_kernel_add,,,15.71,15.71,1.4,1.4,0,0
aten::add,"1024;
1024;
",,23.62,46.03,0,1.616,0,0
empty_tensor,,,10.65,10.65,0,0,0,0
aclnnAdd,,,11.76,11.76,1.616,1.616,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.73,13.19,0,0,0,0
empty_tensor,,,6.46,6.46,0,0,0,0
triton_kernel_add,,,19.46,19.46,1.44,1.44,0,0
aten::add,"1024;
1024;
",,23.42,44.63,0,1.64,0,0
empty_tensor,,,10.16,10.16,0,0,0,0
aclnnAdd,,,11.05,11.05,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.38,12.97,0,0,0,0
empty_tensor,,,6.59,6.59,0,0,0,0
triton_kernel_add,,,22.88,22.88,1.4,1.4,0,0
aten::add,"1024;
1024;
",,24.59,58.29,0,1.656,0,0
empty_tensor,,,12.11,12.11,0,0,0,0
aclnnAdd,,,21.59,21.59,1.656,1.656,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.95,15.13,0,0,0,0
empty_tensor,,,8.18,8.18,0,0,0,0
triton_kernel_add,,,15.5,15.5,1.456,1.456,0,0
aten::add,"1024;
1024;
",,23.14,56.18,0,1.68,0,0
empty_tensor,,,21.66,21.66,0,0,0,0
aclnnAdd,,,11.38,11.38,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.62,13.17,0,0,0,0
empty_tensor,,,6.55,6.55,0,0,0,0
triton_kernel_add,,,15.01,15.01,1.44,1.44,0,0
aten::add,"1024;
1024;
",,30.43,52.74,0,1.664,0,0
empty_tensor,,,10.92,10.92,0,0,0,0
aclnnAdd,,,11.39,11.39,1.664,1.664,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.26,12.42,0,0,0,0
empty_tensor,,,6.16,6.16,0,0,0,0
triton_kernel_add,,,25.52,25.52,1.464,1.464,0,0
aten::add,"1024;
1024;
",,24.01,46.24,0,1.696,0,0
empty_tensor,,,10.29,10.29,0,0,0,0
aclnnAdd,,,11.94,11.94,1.696,1.696,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.47,13.38,0,0,0,0
empty_tensor,,,6.91,6.91,0,0,0,0
triton_kernel_add,,,35.22,35.22,1.376,1.376,0,0
aten::add,"1024;
1024;
",,22.86,44.61,0,1.6,0,0
empty_tensor,,,10.1,10.1,0,0,0,0
aclnnAdd,,,11.65,11.65,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.28,12.75,0,0,0,0
empty_tensor,,,6.47,6.47,0,0,0,0
triton_kernel_add,,,25.24,25.24,1.4,1.4,0,0
aten::add,"1024;
1024;
",,23.62,45.57,0,1.6,0,0
empty_tensor,,,11.11,11.11,0,0,0,0
aclnnAdd,,,10.84,10.84,1.6,1.6,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.64,23.47,0,0,0,0
empty_tensor,,,16.83,16.83,0,0,0,0
triton_kernel_add,,,15.2,15.2,1.464,1.464,0,0
aten::add,"1024;
1024;
",,22.65,44.58,0,1.72,0,0
empty_tensor,,,10.17,10.17,0,0,0,0
aclnnAdd,,,11.76,11.76,1.72,1.72,0,0
aten::empty_like,"1024;
;
;
;
;
",,17.05,24.83,0,0,0,0
empty_tensor,,,7.78,7.78,0,0,0,0
triton_kernel_add,,,15.16,15.16,1.416,1.416,0,0
aten::add,"1024;
1024;
",,23.83,50.54,0,1.664,0,0
empty_tensor,,,10.11,10.11,0,0,0,0
aclnnAdd,,,16.6,16.6,1.664,1.664,0,0
aten::empty_like,"1024;
;
;
;
;
",,16.55,24.64,0,0,0,0
empty_tensor,,,8.09,8.09,0,0,0,0
triton_kernel_add,,,15.38,15.38,1.44,1.44,0,0
aten::add,"1024;
1024;
",,23.73,55.35,0,1.656,0,0
empty_tensor,,,10.46,10.46,0,0,0,0
aclnnAdd,,,21.16,21.16,1.656,1.656,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.93,14.99,0,0,0,0
empty_tensor,,,8.06,8.06,0,0,0,0
triton_kernel_add,,,15.3,15.3,1.464,1.464,0,0
aten::add,"1024;
1024;
",,22.76,55.56,0,1.68,0,0
empty_tensor,,,21.59,21.59,0,0,0,0
aclnnAdd,,,11.21,11.21,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.75,13.29,0,0,0,0
empty_tensor,,,6.54,6.54,0,0,0,0
triton_kernel_add,,,13.79,13.79,1.504,1.504,0,0
aten::add,"1024;
1024;
",,35.21,57.6,0,1.68,0,0
empty_tensor,,,10.93,10.93,0,0,0,0
aclnnAdd,,,11.46,11.46,1.68,1.68,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.85,13.51,0,0,0,0
empty_tensor,,,6.66,6.66,0,0,0,0
triton_kernel_add,,,30.01,30.01,1.496,1.496,0,0
aten::add,"1024;
1024;
",,23.34,44.72,0,1.704,0,0
empty_tensor,,,10.32,10.32,0,0,0,0
aclnnAdd,,,11.06,11.06,1.704,1.704,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.14,12.25,0,0,0,0
empty_tensor,,,6.11,6.11,0,0,0,0
triton_kernel_add,,,27.23,27.23,1.424,1.424,0,0
aten::add,"1024;
1024;
",,23.3,44.52,0,1.64,0,0
empty_tensor,,,10.47,10.47,0,0,0,0
aclnnAdd,,,10.75,10.75,1.64,1.64,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.36,13.01,0,0,0,0
empty_tensor,,,6.65,6.65,0,0,0,0
triton_kernel_add,,,26.16,26.16,1.4,1.4,0,0
aten::add,"1024;
1024;
",,23.15,44.12,0,1.664,0,0
empty_tensor,,,10.09,10.09,0,0,0,0
aclnnAdd,,,10.88,10.88,1.664,1.664,0,0
aten::empty_like,"1024;
;
;
;
;
",,6.67,25.86,0,0,0,0
empty_tensor,,,19.19,19.19,0,0,0,0
triton_kernel_add,,,15.06,15.06,1.44,1.44,0,0
aten::add,"1024;
1024;
",,23.05,44.62,0,1.824,0,0
empty_tensor,,,10.56,10.56,0,0,0,0
aclnnAdd,,,11.01,11.01,1.824,1.824,0,0
aten::empty_like,"1024;
;
;
;
;
",,16.31,23.71,0,0,0,0
empty_tensor,,,7.4,7.4,0,0,0,0
triton_kernel_add,,,20.69,20.69,1.48,1.48,0,0
